User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
scott,James Bimen Associates,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/james-bimen-associates-11741/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I specifically seek copies of contractual documentation and associated correspondence between the Federal Bureau of Investigation and James Bimen Associates which depicts, describes or identifies purchase of products or services from James Bimen Associates and associated documentation - whether it be physical hard-copy, electronic format or another applicable format - dated 1 January 2009 through 1 January 2014.

6820 Lemon Road
McLean, VA 22101
United States

I consider it useful if additional information or supplements be enclosed, as necessitated, to understand the context of the material provided, should it exist and be disclosed. I recognize that it is not a requirement nor is it obligated.",1272913-000,False,2557,2494,,,1674.00,2014-06-16 04:00:00+00:00,,2014-08-12 00:00:00+00:00,james-bimen-associates-11741
EmmaBest,James K. Roosevelt,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/james-k-roosevelt-24561/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to James ""Jimmy"" Roosevelt II (December 23, 1907 – August 13, 1991). His death has been widely reported. http://www.mcu.usmc.mil/historydivision/Pages/Who's%20Who/P-R/roosevelt_j.aspx",1348034-000,False,1902,1876,,,130.00,2016-04-01 04:00:00+00:00,,,james-k-roosevelt-24561
leematt10,Jerry Falwell FBI File,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/jerry-falwell-fbi-file-12668/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"The FBI file on televangelist Jerry Falwell, whose death was widely reported (http://www.cnn.com/2007/US/05/15/jerry.falwell/index.html?iref=allsearchl), and any relevant information on his ministry Thomas Road Baptist Church, and the affiliated Liberty University.",1283752-000,False,2519,2493,,,30.00,2014-07-24 04:00:00+00:00,,,jerry-falwell-fbi-file-12668
EmmaBest,Jimmy Chagra,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/jimmy-chagra-23721/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Jamiel Alexander Chagra (December 7, 1944 – July 25, 2008) was an American drug trafficker. He was implicated in the May 1979 assassination of John H. Wood, Jr. in San Antonio, Texas. His death has been widely reported. http://query.nytimes.com/gst/fullpage.html?res=9C03E6DB173CF93AA15754C0A96E9C8B63&scp=2&sq=chagra&st=cse",1348063-000,False,1962,1839,,,1960.00,2016-02-01 05:00:00+00:00,,,jimmy-chagra-23721
EmmaBest,John Mitchell,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/john-mitchell-25645/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Copies of files relating to John Newton Mitchell (September 15, 1913 – November 9, 1988) was the Attorney General of the United States (1969–72) under President Richard Nixon. Prior to that, he had been a municipal bond lawyer, director of Nixon's 1968 presidential campaign, and one of Nixon's closest personal friends. After his tenure as Attorney General, he served as director of Nixon's 1972 presidential campaign. Due to his involvement in the Watergate affair, Mitchell was sentenced to prison in 1977 and served 19 months. As Attorney General, he was noted for personifying the ""law-and-order"" positions of the Nixon administration, amid several high-profile anti-war demonstrations. His death has been widely reported. http://www.washingtonpost.com/wp-srv/national/longterm/watergate/stories/mitchobit.htm

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records.

I am a member of the news media and request classification as such.",DOJ-AP-2016-,False,1862,1086,,,0.00,2016-05-11 04:00:00+00:00,,2018-01-02 00:00:00+00:00,john-mitchell-25645
SeanLMaloney,Kay Boyle,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/kay-boyle-16417/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Kay Boyle,  writer and activist blacklisted during the McCarthy era and supporter of the student protest movement in the 60s.",1323963-000,False,2297,2274,,,35.00,2015-03-03 05:00:00+00:00,,,kay-boyle-16417
EmmaBest,Kenneth Walton,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/kenneth-walton-27959/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Files relating to or mentioning Kenneth Walton, an official with the Federal Bureau of Investigation who galvanized the agency’s New York office against violent political radicals and entrenched organized crime bosses in the early 1980s. His death has been widely reported. http://www.nytimes.com/2016/06/17/nyregion/kenneth-walton-fbis-bold-new-york-face-in-the-80s-dies-at-76.html

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure.",1357159-000,False,1751,1464,,,0.00,2016-08-30 04:00:00+00:00,,,kenneth-walton-27959
EmmaBest,Lawrence E. Walsh,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/lawrence-e-walsh-24982/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Lawrence E. Walsh D. 3/1 9/2014
independent prosecurtor in the Iran-Contra scandal, wall street lawyer, federal judge,
president of American Bar
Association","AP-2016-003149,1348077-000",False,1898,1671,"Iran-Contra, October Surprise and Reagan's Wrongs",,0.00,2016-04-05 04:00:00+00:00,,2016-04-20 00:00:00+00:00,lawrence-e-walsh-24982
toothpintent,Louis Lasky,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/louis-lasky-22885/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

This is a request under the Freedom of Information Act. I hereby request the following records:

A copy of files pertaining to investigations into the conduct of Louis Lasky, deceased president of National Organization of Industrial Trade Unions (NOITU), dating from the year 1950 through the year 1980. 

These files include the investigation of Louis Lasky for suspected activities including (not exclusively):
* Racketeering;
* Violations of the Labor Management Relations Act of 1947; and
* Labor Management Reporting and Disclosure Act (LMRDA).

The Federal Bureau of Investigation and Department of Labor Compliance Division were agencies that were reportedly investigating Louis Lasky. The activities of Louis Lasky were also investigated by the United States Senate Select Committee on Improper Activities in Labor and Management (aka, the McClellan Committee), in relation to Giovanni Ignazio Dioguardi (deceased as of January 1979).

I also request copies of files pertaining  to any investigation into the circumstances of Louis Lasky's death by homicide in January 1972, in Queens, NY.  These would include files pertaining to any investigation of John Rigely, who was tried and convicted in Queens Supreme Court on the charge of Attempted Murder in relation to the homicide. These files would date 1972 to 1978.

Finally, I request that, if appropriate, fees be waived as I believe this request is in the public interest. The requested documents will be made available to the general public free of charge as part of the public information service at MuckRock.com, processed by a representative of the news media/press and is made in the process of news gathering and not for commercial usage.

In the event that fees cannot be waived, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter. I look forward to receiving your response to this request within 20 business days, as the statute requires.

Sincerely,

Daniel Tasripin",1342564-000,False,1995,1891,,,115.00,2015-12-30 05:00:00+00:00,,,louis-lasky-22885
EmmaBest,Mario Biaggi,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/mario-biaggi-30277/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Mario Biaggi (October 26, 1917 – June 24, 2015), who was a U.S. Representative from New York (served from 1969 to 1988) and former New York City police officer. He was elected as a Democrat from The Bronx in New York City. In 1987 and 1988, he was convicted in two separate corruption trials, and he resigned from Congress in 1988. http://www.nytimes.com/2015/06/26/nyregion/mario-biaggi-10-term-new-york-congressman-who-went-to-prison-dies-at-97.html?_r=0

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established.","1362173-000, DOJ-AP-2017-001865",False,1665,1426,"Iran-Contra, October Surprise and Reagan's Wrongs",,0.00,2016-11-24 05:00:00+00:00,,,mario-biaggi-30277
EmmaBest,Orlando Bosch,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/orlando-bosch-29904/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Orlando Bosch Ávila (18 August 1926 – 27 April 2011)[1] was a Cuban exile, former Central Intelligence Agency-backed operative, and head of Coordination of United Revolutionary Organizations, which the FBI has described as ""an anti-Castro terrorist umbrella organization"". Former U.S. Attorney General Dick Thornburgh called Bosch an ""unrepentant terrorist"". He was accused of taking part in Operation Condor and several terrorist attacks, including bombing of a Cuban civilian airliner (Cubana Flight 455 / Cubana de Aviación Flight 455 / CU-T1201 / ) on October 6, 1976 in which all 73 people on board were killed, including many young members of a Cuban fencing team and five North Koreans. The bombing is alleged to have been plotted at a 1976 meeting in Washington, D.C. attended by Bosch, Luis Posada Carriles, and DINA agent Michael Townley. At the same meeting, the assassination of Chilean former minister Orlando Letelier is alleged to have been plotted. Bosch was given safe haven within the US in 1990 by President George H. W. Bush, who in 1976 as head of the CIA had declined an offer by Costa Rica to extradite Bosch. His death has been widely reported. http://www.nytimes.com/2011/04/28/us/28bosch.html http://spartacus-educational.com/JFKbosch.htm

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names and companies.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established.",1362593-000,False,1682,1349,"Iran-Contra, October Surprise and Reagan's Wrongs",,0.00,2016-11-07 05:00:00+00:00,,,orlando-bosch-29904
EmmaBest,Oswald LeWinter (FBI),Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/oswald-lewinter-fbi-24744/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2016-05-12,,"Files, records, memos and other materials mentioning, describing or relating to Oswald LeWinter (April 2, 1931 – February 13, 2013) who was an Austrian-born American author and poet. He was best known for his role in the October Surprise controversy. His death has been widely reported and is reflected at http://thetandd.com/news/local/obituaries/oswald-le-winter----holly-hill/article_1146ba66-7989-11e2-9407-001a4bcf887a.html",1347881-000,False,1909,1891,"Iran-Contra, October Surprise and Reagan's Wrongs",,235.00,2016-03-25 04:00:00+00:00,2016-05-11,,oswald-lewinter-fbi-24744
EmmaBest,Pemex,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/pemex-93055/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records mentioning or describing the company Pemex, which has been discussed in files such as AX 58-222.",1465568-000,False,401,279,"Iran-Contra, October Surprise and Reagan's Wrongs",,1570.00,2020-05-11 16:22:05.555228+00:00,,,pemex-93055
drawingrobots,Queen Mother Moore (FBI files),Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/queen-mother-moore-fbi-files-18129/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All FBI files regarding Queen Mother Moore (July 27, 1898 – May 2, 1997), a well-known civil rights movement leader and community organizer.",1329796-000,False,2212,2190,,,0.00,2015-05-27 04:00:00+00:00,,,queen-mother-moore-fbi-files-18129
EmmaBest,Ricardo Morales Navarrete (FBI),Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/ricardo-morales-navarrete-fbi-29905/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Ricardo Morales Navarrete. His death has been widely reported. https://www.washingtonpost.com/archive/politics/1983/02/06/black-edged-legend-is-ended-in-a-vulgar-miami-bar-brawl/c68a6bc5-c37a-449d-91da-ad023b6e1168/ http://spartacus-educational.com/JFKnavarrete.htm

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names and companies.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established.",1362508-000,False,1682,1590,"Iran-Contra, October Surprise and Reagan's Wrongs",,0.00,2016-11-07 05:00:00+00:00,,,ricardo-morales-navarrete-fbi-29905
EmmaBest,Richard J. Brenneke,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/richard-j-brenneke-24419/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2016-05-19,,"Records relating to Richard J. ""Luck"" Brenneke, born December 05, 1941 died July 23, 2015. Mr. Brenneke was best known for his role in the October Surprise allegations. His death has been widely reported: http://obits.oregonlive.com/obituaries/oregon/obituary.aspx?pid=175389598 and http://www.tributes.com/show/102726490",1346879-000,False,1922,1884,"Iran-Contra, October Surprise and Reagan's Wrongs",,400.00,2016-03-12 05:00:00+00:00,2016-04-20,,richard-j-brenneke-24419
EmmaBest,Silvermaster Surveillance,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/silvermaster-surveillance-32990/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"The following preprocessed files, which according to the FBI's Preprocessed Index Compiled as of 01/23/2004 were indexed separately from the HQ file.

Silvermaster: Headquarters Surveillance Logs -- 9,813 pages
Silvermaster: New York Surveillance Logs -- 7,623 pages
Silvermaster:  Washington Metropolitan Surveillance Logs -- 10,953 pages

Please conduct a search of the Central Records System, including but not limited to the ELSUR Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records (as the Bureau has posted copies of records that it previously said were transferred to NARA such as the Tokyo Rose file).

I am a member of the news media and request classification as such. I have previously written about the government and its activities for AND Magazine, MuckRock and Glomar Disclosure and have an open arrangement with each. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived. Per DOJ FOIA guidance, ""a requester should be granted a fee waiver if the requested information (1) sheds light on the activities and operations of the government; (2) is likely to contribute significantly to public understanding of those operations and activities; and (3) is not primarily in the commercial interest of the requester."" As this FOIA meets all of those requirements (see above), a fee waiver is warranted.",1366654-000,False,1591,1402,,,0.00,2017-02-06 05:00:00+00:00,,,silvermaster-surveillance-32990
EmmaBest,Solomon Adler FBI,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/solomon-adler-fbi-24968/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to, mentioning or describing Solomon Adler (August 6, 1909 — August 4, 1994), who was an economist in the U.S. Treasury Department who served as Treasury representative in China during World War II. He was identified by Whittaker Chambers and Elizabeth Bentley as a Soviet intelligence source and resigned from the Treasury Department in 1950. After several years teaching at Cambridge University in England, he returned to China, where he resided from the 1960s until his death, working as a translator and economic advisor. Beginning in the early 1960s, Adler was also affiliated with the Central External Liaison Department, an important Chinese Communist Party organ whose functions include foreign intelligence.",1348095-000,False,1901,1862,,,1345.00,2016-04-02 04:00:00+00:00,,,solomon-adler-fbi-24968
EmmaBest,Stansfield Turner (FBI),Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/stansfield-turner-fbi-47775/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Materials relating to or mentioning Stansfield Turner (December 1, 1923 - January 18, 2018), was an admiral in the United States Navy who was Director of Central Intelligence from 1977 to 1981 and President of the Naval War College from 1972 to 1974.",1393991-000,False,1245,1140,,,55.00,2018-01-18 05:00:00+00:00,,,stansfield-turner-fbi-47775
EmmaBest,Surveillance of Foreign Embassies,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/surveillance-of-foreign-embassies-24343/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,FBI HQ File 65-30092 - Surveillance of Foreign Embassies,1345156-000,False,1929,1545,,,1675.00,2016-03-05 05:00:00+00:00,2016-04-05,2017-03-24 00:00:00+00:00,surveillance-of-foreign-embassies-24343
leematt10,"""The Investigator"" publication file",Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/the-investigator-publication-file-5174/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Dear Mr. Lee,

The FBI has received your Freedom of Information Act/Privacy (FOIPA) request and it will be forwarded to Initial Processing for review.   Your request will be processed under the provisions of FOIPA and a response will be mailed to you at a later date.

Requests for fee waivers and expedited processing will be addressed once your request has been assigned an FOIPA request number. You will receive written notification of the FBI’s decision.    

Information regarding the Freedom of Information Act/Privacy is available at http://www.fbi.gov/ or http://www.fbi.gov/foia/.  If you require additional assistance please contact the Public Information Officer.
",1216447-000,False,2968,2897,,,830.00,2013-05-01 04:00:00+00:00,,,the-investigator-publication-file-5174
cmiaw,"Viernes and Domingo, Justice Dept",Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/viernes-and-domingo-justice-dept-22293/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

This is a request under the Freedom of Information Act.  I hereby request the following records:

I'm looking for any records pertaining to Silme Domingo and Gene Viernes, including:

a. records pertaining to the murders of Silme Domingo and Gene Viernes
b. records pertaining to the trials in King County, Washington of State v Pompeyo Guloy, State v Jimmy Ramil, State v Fortunato Dictado, State v Constantino Baruso for involvement in the murders of Silme Domingo and Gene Viernes
c. records pertaining to the activities of the Committee for Justice for Viernes and Domingo
d. records pertaining to the lawsuits related to the deaths of Silme Domingo and Gene Viernes, including Domingo et al. v. Marcos and Domingo et al. v. Republic of Philippines
 

The requested documents will be made available to the general public, and this request is not being made for commercial purposes.

The request is being made by a graduate student at Stanford University for research purposes. I request that fees associated with the request be waived.

In the event that fees cannot be waived, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter. I look forward to receiving your response to this request within 20 business days, as the statute requires.

Sincerely,

Calvin Miaw",1340111-000,False,2047,2001,,,115.00,2015-11-08 05:00:00+00:00,,,viernes-and-domingo-justice-dept-22293
EmmaBest,Vladimir Pravdin,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/vladimir-pravdin-24570/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Vladimir Pravdin AKA Roland Lyudvigovich Abbiate codename LETCHIK (""Pilot"") (August 15, 1905 – 1970), who was a senior NKVD assassin working in Europe during the Great Terror. He later became a KGB agent, stationed in the United States. His death has been widely reported in a number of books. https://www.myheritage.com/names/vladimir_pravdin https://books.google.com/books?id=M7a92gR6ngUC&lpg=PA365&ots=Zui4jm3jvp&dq=vladimir%20PRAVDIN%201970&pg=PA365#v=onepage&q=vladimir%20PRAVDIN%201970&f=false",1347397-000,False,1912,1825,,,0.00,2016-03-22 04:00:00+00:00,,,vladimir-pravdin-24570
EmmaBest,Wackenhut Corp,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/wackenhut-corp-30263/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Files relating to Wackenhut, The Wackenhut Corporation and G4S Wackenhut. The Wackenhut Corporation was founded in 1954, in Coral Gables, Florida, by George Wackenhut and three partners (all are former FBI agents). In 2002, the company was acquired for $570 million by Danish corporation Group 4 Falck (itself then merged to form British company G4S in 2004). In 2010, G4S Wackenhut changed its name to G4S Secure Solutions (USA) to reflect the new business model.

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, agencies, organizations and companies including but not limited to those cited in the previous paragraph.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. The requested documents will be made available to the general public, and this request is not being made for commercial purposes.","1362308-000, DOJ-AP-2017-001937",False,1666,1441,,,0.00,2016-11-23 05:00:00+00:00,,,wackenhut-corp-30263
EmmaBest,White Revolution,Payment Required,https://www.muckrock.com/foi/united-states-of-america-10/white-revolution-31243/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning the White Revolution, a neo-Nazi group that employs the most violent language and works with some of the most virulent leaders in the world of white supremacy, while claiming to remain legal. It has unsuccessfully sought to unite groups across the radical spectrum.

White Revolution was founded by long-time neo-Nazi Billy Roper in 2002, just days after Roper was ejected from the National Alliance during the internal battles that followed the death of Alliance founder William Pierce. Defying Pierce's movement elitism, Roper, as the Alliance's deputy membership coordinator, had worked to build bridges to an array of other white supremacist organizations. So when Roper formed White Revolution, taking several key Alliance staffers with him, it was widely expected that he would build a major movement coalition.

After setting up shop in his native Arkansas, Roper did reach out to other racist groups and attend events put on by these groups in a bridge-building effort. White Revolution has had contacts with Aryan Nations, the Creativity Movement and even some racist groups in Europe. But in its first years, aside from bursts of propaganda activity (leafleting and rallies), the organization has been surprisingly quiet.

Officially, the group strives to be ""the most radical legal pro-White organization involved in public activism."" But it remains legal apologetically, and celebrates violence against non-whites in a variety of ways. ""I understand as well as anyone how frustrating it is to delay action and to remain legal while our people's situation continues to grow increasingly desperate,"" Roper says. ""When some people think of revolution, they think of guns and bombs and hand grenades. But for us, at this stage of the revolution, our weapons of choice are the pen, the leaflet, the keyboard. … The time may well come when we will communicate to our enemies in a manner which they will find unambiguous, but for now we must lay the foundation and create the support networks which will be necessary for any future endeavors.""

Early on, Roper said he would create a white nationalist multimedia juggernaut that would stream news and post videos on its website. But whiterevolution.com has not lived up to expectations, and largely serves as Roper's personal blog. It also offers a list of addresses for white supremacist ""prisoners of war"" doing time in prison.

The group's irregularly published White Revolution News is an odd publication that carries a feature on how white children can enjoy holidays safely, but also runs features that, for instance, celebrate the near-fatal beating of a Latino man. It also frequently offers up death as a solution to the problems it sees, as in a 2003 article on a high school for gay students in New York City. After suggesting separate schools be established for every ethnic group, Roper concluded: ""Some day, their separation from us will be complete, and eternal. This is a good place and time to begin their weaning. While they're young. While their mushy minds are still malleable. While you can fit more of them into the boxcars, if you stack them right.""

Like most hate groups, White Revolution increasingly has focused on the alleged evils of non-white immigration into the United States, with its website, publications and leader's statements emphasizing the issue. But this does not appear to have helped the group grow, even though it claims chapters in a number of states.

In September 2011, Roper shut down White Revolution. “As the leader of the organization, I am solely responsible and accept full responsibility for White Revolution’s lack of success as a membership organization,” Roper wrote in “an open letter to the white nationalist movement.” Effective immediately, Roper said, “White Revolution will cease to accept new membership applications and will suspend all recruitment activities as a membership organization while we undergo a period of reorganization and dismantlement …” Roper also announced that he would not be leaving the movement and would join forces with long time Klan leader Thom Robb, who lives less than 70 miles from Roper in Harrison, Ark.

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records of both HQ and all field offices for all relevant names, agencies, organizations, companies and events including but not limited to those cited in the previous paragraphs and/or links as well as a cross-reference with the Southern Poverty Law Center to include any information provided by the SPLC. My request includes but is not limited to 137, 157, 176, 177, 183, 184, 188, 214 and 266 files. If previously released records are available, then I request a rolling release consisting of those records while additional records are located and processed for release.

I am a member of the news media and request classification as such. I have previously written about the government and its activities for AND Magazine, MuckRock and Glomar Disclosure and have an open arrangement with each. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived.",1363751-000,False,1636,1560,Haters: Documenting Extremist and Hate Groups,,175.00,2016-12-23 05:00:00+00:00,,,white-revolution-31243
