User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
MorganMPatterson,FBI FOIA Request,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-foia-request-87573/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any and all records about myself.

Please let me know what information I need to provide in a confidential, non-public manner to verify my identity and how to provide it.",,False,496,484,,,0.00,2020-02-06 01:37:22.070788+00:00,,,fbi-foia-request-87573
RobbyD,FBI: #FreeJahar documents,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-freejahar-documents-49368/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any documents regarding any investigations undertaken regarding the #FreeJahar movement on social media. Especially any investigation undertaken into Tumblr pages, Instagram accounts, Twitter accounts or Facebook groups into this activity.  The vast majority of accounts that spread the #FreeJahar hashtag in 2013/2014 appeared to have been automated and have been subsequently been suspended for violations of the various terms of service of the platforms they posted to.

I am especially curious about any documents that link the repeated use of the phrase #FreeJahar on social media to either a foreign intelligence service or non-state actor. 

In order to assist in the search for documents, identifying features of suspect accounts tied to the spread of this hashtag will be included within this request. 

Deleted Facebook group:
www.facebook.com/groups/tsarnaev

Deleted Tumblr pages:
free-jahar.tumblr.com
love-is-in-the-airr.tumblr.com (including typo of “airr”)
sadleopard.tumblr.com

Deleted/Suspended Twitter accounts that repeatedly shared #FreeJahar Tweets:
@_J97_
@SheHasAIrishBum
@mmcq001
@shadowlily1993
@sedathemermaid
@sputnik51210

Deleted Instagram account that repeatedly shared #freejahar content:
www.instagram.com/freejahareda 

Please include any and all FBI offices, including HQ and field offices, legal attaches, and all facilities that maintain records under the FBI’s control. This request asks for any “cross-referenced” records relevant to the inquiry, along with any ELSUR (Electronic Surveillance) records related to terms “#FreeJahar” or “Free Jahar”.

In addition, this request asks the FBI to search the Sentinel Database, the Investigative Data Warehouse, and the Data Integration and Visualization System for relevant documents related to either the hashtag #freejahar or the term “Free Jahar” from April 2013 until the date that this request is received. 

Thank you for your commitment to transparency, and if #FreeJahar documents exist, their release could contribute to this historical record and would be in the public interest.",NFP-98286,False,1211,1092,,,0.00,2018-02-21 05:00:00+00:00,,2018-03-01 00:00:00+00:00,fbi-freejahar-documents-49368
asc-foiaresearch,FBI: George Gerbner,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-george-gerbner-110667/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any and all documents that the Federal Bureau of Investigation has regarding George Gerbner who was born on August 8, 1919, and died on December 24, 2005. George Gerbner was a communication scholar and professor in Philadelphia, PA. Proof of death is not required as his death widely reported.",1493684-000,False,74,68,,,0.00,2021-04-03 00:29:57.879758+00:00,,,fbi-george-gerbner-110667
aobrien,FBI HQs' Policy Implementation Guides,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-hqs-policy-implementation-guides-17959/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,," According to the unclassified FBI Domestic Investigation and Operations Guide, ""[e]ach FBIHQ operational division has a policy implementation guide (PG) that supplements this document.""  I seek any and all FBIHQ operational division policy implementation guide that  supplements the FBI Domestic Investigation and Operations Guide.

",1328995-000,False,2225,1056,,,0.00,2015-05-14 04:00:00+00:00,,2017-05-18 00:00:00+00:00,fbi-hqs-policy-implementation-guides-17959
morisy,FBI Investigations into UAVs/Drones,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-investigations-into-uavsdrones-3231/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"An acknowledgement letter, stating the request is being processed.","121694-000 ; AP-2014-02729,DOJ-AP-2017-005159",False,3025,558,,,0.00,2013-03-05 05:00:00+00:00,,2014-03-28 00:00:00+00:00,fbi-investigations-into-uavsdrones-3231
GeorgeWebbSweigert,FBI - Nosenko,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-nosenko-94073/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All records related to Yuri Nosenko, KGB Defector From 1962 To 1969.",1467593-000,False,380,335,,,0.00,2020-06-01 17:33:29.534312+00:00,,,fbi-nosenko-94073
aobrien,FBI Policy Documents in Foreign Countries,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-policy-documents-in-foreign-countries-25739/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

This is a request under the Freedom of Information Act. I hereby request the following records:

(U) The Attorney General Guidelines for Extraterritorial FBI Operations and Criminal Investigations;
(U) The Attorney General Guidelines for FBI National Security Investigations and Foreign Intelligence Collection
(U) The Attorney General Guidelines on the Development and Operations of FBI Criminal Informants and Cooperative Witnesses in Extraterritorial Jurisdictions
(U) The Attorney General's Procedure for Reporting and Use of Information Concerning Violations of Law and Authorization for Participation in Otherwise Illegal Activity in FBI Foreign Intelligence, Counterintelligence or International Terrorism Intelligence Investigations
(U) Memorandum of Understanding Concerning Overseas and Domestic Activities of the Central Intelligence Agency and the Federal Bureau of Investigation.

The requested documents will be made available to the general public, and this request is not being made for commercial purposes.

In the event that fees cannot be waived, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter. I look forward to receiving your response to this request within 20 business days, as the statute requires.

Sincerely,

Alexa O'Brien",1350723-000,False,1858,1118,,,0.00,2016-05-15 04:00:00+00:00,,2018-01-10 00:00:00+00:00,fbi-policy-documents-in-foreign-countries-25739
Preacher123,FBI Records Department,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-records-department-62277/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I here by request the following 
  records,information,documents ,findings or any information from the department to produce within the purview of the FBI within the Common wealth of the United States.This information has significant public interest to educate the public and elevate intregrity in relation to understanding of ethics in Goverment Service.",,False,978,817,,,0.00,2018-10-12 05:57:02.264489+00:00,,,fbi-records-department-62277
cjciaramella,FBI records on Michael McClure,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-records-on-michael-mcclure-92977/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"- All records, including cross-referenced files and ELSUR documents, concerning American poet Michael McClure (October 20, 1932 – May 4, 2020). Proof of death is not required, as his death has been widely reported: https://www.nytimes.com/2020/05/06/books/michael-mcclure-dead.html",1466459-000,False,405,218,,,0.00,2020-05-07 21:28:32.421049+00:00,,2020-10-15 04:56:00+00:00,fbi-records-on-michael-mcclure-92977
CKomatsoulis,"FBI Request - James ""Whitey"" Bulger",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-request-james-whitey-bulger-63083/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Absolutely any and all files and materials regarding or referencing James ""Whitey"" Bulger, whose death in October 2018 was reported by the Washington Post (https://www.washingtonpost.com/local/obituaries/whitey-bulger-boston-crime-boss-and-elusive-fugitive-is-killed-in-prison-at-89/2018/10/30/271ec004-dc61-11e8-b732-3c72cbf131f2_story.html?utm_term=.4ea9ea065faa)

Please include all potentially responsive materials, including but not limited to all communications, reports, inquiries, investigations, photographs, audio files, video files, memos, directives, etc.

Please include all materials found in other subject files and all materials associated with any potentially-related names and any other known aliases, nicknames, code names, or any other identifying pseudonyms or references utilized by this agency.

Please consult the Central Records System and records, the Electronic Surveillance (ELSUR) Data Management System and records, Microphone Surveillance (MISUR) records, Physical Surveillance (FISUR) records, Technical Surveillance (TESUR) records, and all available cross-reference indices, databases, and records, in addition to any other locations containing potentially-responsive materials.",1421025-000,False,960,939,,,0.00,2018-10-30 17:37:35.970997+00:00,,,fbi-request-james-whitey-bulger-63083
DroneCensus2013,FBI UAS flight records,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-uas-flight-records-11406/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"-All documents/serials filed as case number 329D-IR-A7788 since January 1, 2000.
-All documents/serials filed as case number 321D-IR-A7788 since January 1, 2000.
-All concurrence and non-concurrence memos regarding use of UAS filed by the Field Flight Operations Unit since January 1, 2000.
-All operations orders for UAS flights filed since January 1, 2000. 
-All Certificates of Waiver or Authorization (COAs) filed with the Federal Aviation Administration since January 1, 2000, including emergency COAs. 
-All after action review (AAR) of UAS operations filed since January 1, 2000. 
-All Notices to Airmen (NOTAMs) filed regarding UAS operations since January 1, 2000. 
-All warning orders regarding UAS  operations filed since January 1, 2000. 
-All entries, statistics and other data entered into Professional Flight Management regarding UAS system flights and missions since January 1, 2000. ",1266334-000,False,2610,1140,,,0.00,2014-04-24 04:00:00+00:00,,,fbi-uas-flight-records-11406
EmmaBest,FBI vexsome filer list,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/fbi-vexsome-filer-list-107902/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"The most recent copy of the ""vexsome filer list"" which may also be known as a ""High Volume Requestors"" list, ""serial filer list"" or a ""nuisance filer list."" Include any other list of FOIA requesters used by your agency which lists FOIA requesters because of the quantity or type of FOIA requests they have submit or any other FOIA related behavior. Please include any FBI or DOJ originated materials describing the list, its purpose, its meaning, and/or how it is used.

I am a member of the press and request classification as such.",1489612-000,False,128,27,,,0.00,2021-02-08 16:07:02.076056+00:00,,,fbi-vexsome-filer-list-107902
waqasahmi,Feedback on FBI's CVE Website,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/feedback-on-fbis-cve-website-27747/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All emails, letters, memos, and other written communication from the Department of Education regarding the FBI's Countering Violent Extremism website.

According to a letter dated March 10, 2016 from the Department of Justice's Office of Legislative Affairs, David Esquith, the Director of the Department of Safe and Healthy Students, and other US Department of Education staff members agreed to provide feedback on the FBI's CVE website in November 2015. See: https://assets.documentcloud.org/documents/2815258/160310-F-Kadzik-Re-Response-to-Inquiries.pdf.",1356980-000,False,1768,113,CVE Watch,,0.00,2016-08-13 04:00:00+00:00,,,feedback-on-fbis-cve-website-27747
liamknox13,Files on Pedro Carmona (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/files-on-pedro-carmona-federal-bureau-of-investigation-71305/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of all memos, communications and official schedules mentioning Pedro Carmona, who briefly served as the Venezuelan President after a coup in September, 2002. Please limit the scope of your search to those files created between the years 1999 and 2003. 

Specifically, I'd like a copy of documents or communications mentioning both Otto Reich and Pedro Carmona. If there are notes on meetings held between the two men in 2002, in the months leading up to the attempted coup, please supply me with those as well. 

I request that I be properly classified as a news media requester. I am an intern for MuckRock, and I am requesting this information in that editorial capacity. MuckRock is widely known for its investigative work as well as historical pieces based on public records requests.",1434090-000,False,806,700,,,0.00,2019-04-02 20:00:06.125474+00:00,,,files-on-pedro-carmona-federal-bureau-of-investigation-71305
ckellogg,Florence Hincks,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/florence-hincks-72322/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of all documents or FBI files pertaining to Florence Hincks or Florence Till Hincks. Florence Hincks died Sept. 2, 1993.",1435428-000,False,779,680,,,0.00,2019-04-29 15:50:59.761261+00:00,,,florence-hincks-72322
EmmaBest,FOIA Espionage Act (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-espionage-act-federal-bureau-of-investigation-44179/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Materials mentioning, describing, or otherwise relating to the Intelligence Community's desire to prosecute James Bamford under the Espionage Act for refusing to return documents released to him under the Freedom of Information Act and later using the materials in his book, The Puzzle Palace. Please include in your response any materials relating to the related desire to pursue ""Snepp-like"" proceedings against Bamford based on his previous and unrelated Non-Disclosure Agreement/secrecy agreement with the government. The existence of these desires has been officially declassified and confirmed by document numbers CIA-RDP84B00890R000700020003-8, CIA-RDP84B00890R000700020002-9, and CIA-RDP84B00148R000100330001-9.

I am a member of the news media and request classification as such. I have previously written about the government and its activities for AND Magazine, MuckRock and Glomar Disclosure and have an open arrangement with each. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived.",,False,1352,1295,,,0.00,2017-10-03 04:00:00+00:00,,,foia-espionage-act-federal-bureau-of-investigation-44179
joliet_j,FOIA - FBI - Paul Krassner,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-fbi-paul-krassner-77768/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All documents mentioning Paul Krassner (April 9, 1932 – July 21, 2019), author and political activist, whose death was widely reported in the media.

Please see the following news article for context:

“Paul Krassner, the publisher, author and radical political activist on the front lines of 1960s counterculture who helped tie together his loose-knit prankster group by naming them the Yippies, died Sunday in Southern California, his daughter said.” [source: https://apnews.com/ffcc2b5fb57f47d2948cc851684d3279 ]",1442706-000,False,695,678,,,0.00,2019-07-22 02:54:50.370038+00:00,,,foia-fbi-paul-krassner-77768
joliet_j,FOIA - Hilary Putnam (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-hilary-putnam-federal-bureau-of-investigation-97968/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All documents mentioning Hilary Whitehall Putnam (July 31, 1926 – March 13, 2016), American philosopher, mathematician, and computer scientist (https://en.wikipedia.org/wiki/Hilary_Putnam).","1470263-000, RF-176",False,343,267,Federal Agency Philosophy,,0.00,2020-07-08 15:53:10.975330+00:00,,,foia-hilary-putnam-federal-bureau-of-investigation-97968
beryllipton,"FOIA March Madness 2018 - Agency Talking Points  (November 8, 2016 - March 13, 2018) (Federal Bureau of Investigation)",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-march-madness-2018-agency-talking-points-november-8-2016-march-13-2018-federal-bureau-of-investigation-50568/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"For the 16-month, 5-day period from Tuesday, November 8, 2016 through Tuesday, March 13, 2018:
 
(SUMMARY)

Any and all talking points and similar memorandums, emails, and transcripts providing advice or direction on how to handle the media, media interviews, and statements. 
 
----
(SPECIFICALLY)
 
Please include in your responsive materials any documents, emails, or communications with the following phrases in the title or subject line:
 
TALKING POINTS
STMT
STATEMENT
PRESS STRATEGY
___________

It would be greatly appreciated if materials could be provided on a rolling basis.

1. In the Office of Public Affairs or equivalent division
 
Please provide first all such materials produced in this agency’s Office of Public Affairs or equivalent division, and any representative thereof.
 
Please also provide all such materials received by this agency’s Office of Public Affairs or equivalent division, and any representative thereof.

2. Related to all agency employees

Please also include all employee email communications containing the following phrases: 

TALKING POINTS
STMT
STATEMENT
PRESS STRATEGY

Alternative Response to 2:

If processing of this portion of this request would require its distribution to another or multiple other offices, it would be greatly appreciated if a response to this request would contain a description of the necessary offices to be tasked, the process by which the search will be conducted, and an estimate of the time and fees to be incurred. Such a description will allow us to better understand the parameters of this FOIA office’s ability to respond to this request as worded and will better enable us to reorganize and limit it as appropriate.

-----

Additional clarification: 

This request is not intended for materials regarding one particular subject or event during this period. 
 
If a different search procedure will be required dependent on segment of time covered, it would be greatly appreciated if a response could contain a description of the necessary difference in approach by time period (for example, if file keeping procedures have changed at some point in the last year and a half or if particular materials have been moved to another location).
_________",1399753-000,False,1191,1106,FOIA March Madness 2018,mm2018,0.00,2018-03-13 04:00:00+00:00,,,foia-march-madness-2018-agency-talking-points-november-8-2016-march-13-2018-federal-bureau-of-investigation-50568
David590,FOIA myself,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-myself-83378/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"- Any records of myself

To assist you with the search, I am providing the following:

My full name: David Gabriel Cutie
My date of birth: 10/28/1999
My place of birth: Las Vegas, Nevada",,False,576,569,,,0.00,2019-11-17 23:38:23.770309+00:00,,,foia-myself-83378
Jem,FOIA request of FBI files,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-request-of-fbi-files-46372/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To whom it may concerned:
This is a request under the Freedom Of Imformation Act  for the following records:

Please provide all records for Jenny Marie Moore, DOB 09/25/1968 born in San Diego, CA. 

These documents will be released to the general public and this request is not being made for commercial purposes.

In the event  the fees cannot be waved I ask for notice of the fees necessary required to fulfill my request.  

I prefer the response is sent via email, or electronic means, but if  CD-Rom is required this be used to fulfill my requests. 

Thank you in advance for your speedy response. I look foward to the fulfillment of this request within 20 days. 

Sincerely, 

Jenny Moore


According to Fredon Of Imformation Act",1390969-000,False,1290,1287,,,0.00,2017-12-04 05:00:00+00:00,,,foia-request-of-fbi-files-46372
KaziRog,FOIA request to the Federal Bureau of Investigation,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/foia-request-to-the-federal-bureau-of-investigation-45404/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Requesting copies of any and/or all FBI records, reports, indexes, photographs, letters, pamphlets, films, videos, cassettes, or other media bearing or containing the name(s) ANTHONY MORTON, formerly known as ROBERT TURNER, DOB 10 June 1908; Date of death 14 October 2002.",1391353-000,False,1286,1280,,,0.00,2017-12-08 05:00:00+00:00,,,foia-request-to-the-federal-bureau-of-investigation-45404
EmmaBest,Frank Carlucci,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/frank-carlucci-56143/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning Frank Charles Carlucci III (October 18, 1930 – June 3, 2018), who was an American politician and diplomat who served as the United States Secretary of Defense from 1987 to 1989 in the administration of President Ronald Reagan.",,False,1095,75,"Iran-Contra, October Surprise and Reagan's Wrongs",,0.00,2018-06-17 01:55:22.201203+00:00,,,frank-carlucci-56143
foiathedead,"Frank Kush, FBI file",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/frank-kush-fbi-file-39173/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of all documents or FBI files pertaining to Frank Kush, an obituary of whom was published in The New York Times on June 24, 2017 under the headline ""Frank Kush, Hall of Fame Coach of Arizona State, Dies at 88"". Please see attached PDF copy of that obituary, which may also be found at https://www.nytimes.com/2017/06/23/sports/ncaafootball/frank-kush-dead-arizona-state-hall-of-fame-coach.html.",1378715-000,False,1451,1309,,,0.00,2017-06-26 04:00:00+00:00,,,frank-kush-fbi-file-39173
EmmaBest,Freda Kirchway Clark,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/freda-kirchway-clark-30882/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Freda Kirch Way-Clark AKA Freda Kirchway Clark AKA Freda Kirchway AKA Freida Kirchwey. Freda was born in 1893, and as such no proof of death is needed.

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, agencies, organizations and companies.

I am a member of the news media and request classification as such. I have previously written about the government and its activities for AND Magazine, MuckRock and Glomar Disclosure and have an open arrangement with each. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category.",1363461-001,False,1643,931,,naacp,0.00,2016-12-16 05:00:00+00:00,,,freda-kirchway-clark-30882
tedyoung@protonmail.com,Freedom of Information Act.  Ted Allen Young II (FBI),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/freedom-of-information-act-ted-allen-young-ii-fbi-51802/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

This is a request under the Freedom of Information Act. I hereby request the following records:

Absolutely any and all files and materials regarding or referencing Ted Allen Young II.

Please include all potentially responsive materials, including but not limited to all communications, reports, inquiries, investigations, photographs, audio files, video files, memos, directives, etc. Please include all materials found in other subject files and all materials associated with any potentially-related names and any other known aliases, nicknames, code names, or any other identifying pseudonyms or references utilized by this agency. Please consult the Central Records System and records, the Electronic Surveillance (ELSUR) Data Management System and records, Microphone Surveillance (MISUR) records, Physical Surveillance (FISUR) records, Technical Surveillance (TESUR) records, and all available cross-reference indices, databases, and records, in addition to any other locations containing potentially-responsive materials.

The requested documents will be made available to the general public, and this request is not being made for commercial purposes.

In the event that there are fees, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter. I look forward to receiving your response to this request within 20 business days, as the statute requires.

Sincerely,

Ted Allen Young II",1401291-000,False,1179,1157,,,0.00,2018-03-25 04:00:00+00:00,,,freedom-of-information-act-ted-allen-young-ii-fbi-51802
ioerror,Gavin MacFadyen,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/gavin-macfadyen-111742/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of FBI files on Gavin MacFadyen (Born January 1st, 1940 in Greeley, Colorado - Died October  22nd, 2016 in London, England), who was an investigative journalist and film maker with the Centre for Investigative Journalism in London, and whose death at age 76 was widely reported in the media on October 22nd, 2016.

Records relating to or mentioning Gavin MacFadyen, also known as Gavin Hall MacFadyen, or Gavin Hall Galter or Gavin Galter. Major media outlets across America as of October 28th, 2016 have reported his death including: https://www.nytimes.com/2016/10/28/business/media/gavin-macfadyen-dies-wikileaks.html

Please conduct searches of the Central Records System, including but not limited to the SENTINEL system, FBI email system, the Electronic Surveillance (ELSUR) Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, Technical Surveillance (TESUR) Indices, Counter-drug Information Indices System (CIIS), Investigative Data Warehouse (IDW) including but not limited to Investigative Data Warehouse - Secret, IDW-S Core, SPT, and DOCLAB-S, FBI Automated Case Support system (ACS), subset of the Electronic Case File (ECF) system, National Crime Information Center (NCIC), Combined DNA Index System (CODIS), Integrated Automated Fingerprint Identification System (IAFIS), Interstate Photo System (IPS) and/or Facial Recognition Databases such as those used by FACE (Facial Analysis, Comparison, and Evaluation) specialists, and the Foreign Intelligence Surveillance Act (FISA) warrant applications and/or Foreign Intelligence Surveillance Court (FISC) record filings, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. Please further consult all available cross-reference indices, databases, and records, in addition to any other data sources containing potentially-responsive materials related to Gavin MacFadyen.

Please include all potentially responsive materials, including but not limited to all communications, reports, investigations, inquiries, audio files, photographs or image files, video files, memos, email systems, directives, network packet captures, meeting minute notes, calendar entries, and any other data or data format that is used by the FBI. Please include all materials found in other subject files and all materials associated with any potentially-related names and any other known aliases, code names, nicknames, or any other identifying pseudonyms or references utilized by this agency or any other agency that is known to the FBI. Please additionally include searches for inter-agency or non-agency communications accessible by the FBI about Gavin MacFadyen.

If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records. If previously released records are available, then I request a rolling release consisting of those records while additional records are located and processed for release.

It is my understanding that your agency is required to search the records stored at NARA’s Washington Records Center in Suitland, MD, which remain technically under your agency’s control (see 36 CFR 1250.8). Please also conduct a search of records at NARA's Washington Records Center in Suitland, for records related to Gavin MacFadyen.

Furthermore, I request the FOIA log and copies of all other requests for information on Gavin MacFadyen including the responsive documents.

Mr. Gavin MacFadyen was a public figure. This request is a critical part of a journalistic research project which requires the responsive documents for informing the public.",1495520-000,False,49,40,,,0.00,2021-04-28 16:48:10.817021+00:00,,,gavin-macfadyen-111742
EmmaBest,George Blake (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/george-blake-federal-bureau-of-investigation-106249/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records mentioning or describing George Blake. I request that any pre-processed records be provided initially, with additional records being provided on a rolling basis.",1485592-000,False,172,37,,,0.00,2020-12-26 21:21:38.122196+00:00,,2021-04-09 04:56:00+00:00,george-blake-federal-bureau-of-investigation-106249
EmmaBest,GhostSec,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/ghostsec-66519/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Files mentioning Ghost Security, also known as GhostSec, a self-described ""vigilante"" group that was formed to attack ISIS websites that promote Islamic extremism.",1425752-000,False,903,534,Hacking History,,0.00,2018-12-26 01:17:33.850147+00:00,,,ghostsec-66519
GrEp,Giuseppe Nicoli Civella,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/giuseppe-nicoli-civella-39487/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

This is a request under the Freedom of Information Act. I hereby request the following records:

A copy of FBI files on Giuseppe Nicoli Civella,   aka Nicholas Civella,  (March 19, 1912 - March 12, 1983). Civella was the alleged mob boss of Kansas City. I'm particularly interested in rackets Civella had in Iowa after his falling out with Des Moines boss Lew Farrell in the early 1960s.

I also request that, if appropriate, fees be waived as I believe this request is in the public interest. The requested documents will be made available to the general public free of charge as part of the public information service at MuckRock.com, processed by a representative of the news media/press and is made in the process of news gathering and not for commercial usage.

In the event that fees cannot be waived, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter. I look forward to receiving your response to this request within 20 business days, as the statute requires.

Sincerely,

Chad Brewbaker",1379089-000,False,1444,1304,,,0.00,2017-07-03 04:00:00+00:00,,,giuseppe-nicoli-civella-39487
